MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Humidity,Wind,Wind Speed,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT
11,17,7,4,58,-10,1598,475,779,37,65,5,18,30.36,16,34,30,40
11,17,7,3,7,-4,301,476,564,37,65,5,18,30.36,16,34,30,12
11,17,7,1,12,-3,541,477,618,37,65,5,18,30.36,16,34,30,25
11,17,7,1,28,-3,2475,477,680,37,65,5,18,30.36,16,34,30,25
11,17,7,3,20,-3,1069,477,667,37,65,5,18,30.36,16,34,30,14
11,17,7,3,28,-3,2475,477,676,37,65,5,18,30.36,16,34,30,12
11,17,7,6,37,-7,290,478,571,37,65,5,18,30.36,16,34,30,22
11,17,7,4,31,-6,1089,479,677,37,65,5,18,30.36,16,34,30,14
11,17,7,4,23,-1,1417,479,673,37,65,5,18,30.36,16,34,30,28
11,17,7,3,47,-8,427,480,592,37,65,5,18,30.36,16,50,18,12
11,17,7,4,16,-5,1626,480,644,37,65,5,18,30.36,16,50,18,24
11,17,7,4,30,-5,944,480,661,37,65,5,18,30.36,16,50,18,33
11,17,7,4,40,-4,2454,481,700,37,65,5,18,30.36,16,50,18,18
11,17,7,4,42,1,2153,481,696,37,65,5,18,30.36,16,50,18,19
11,17,7,4,27,-3,2248,482,659,37,65,5,18,30.36,16,50,18,32
11,17,7,0,47,-1,427,484,595,37,65,5,18,30.36,16,50,18,19
11,17,7,4,52,-1,2446,484,682,37,65,5,18,30.36,16,50,18,37
11,17,7,1,31,-6,1089,484,686,37,65,5,18,30.36,16,50,18,21
11,17,7,4,64,0,1005,485,665,37,65,5,18,30.36,16,50,18,24
11,17,7,4,56,-3,2586,492,720,37,65,5,18,30.36,16,50,18,31
11,17,7,4,28,-3,2475,497,705,37,65,5,18,30.36,16,50,18,14
11,17,7,4,26,-8,828,502,673,37,65,5,18,30.36,16,50,18,16
11,17,7,4,57,7,2569,502,714,37,65,5,18,30.36,16,50,18,12
11,17,7,3,52,-7,2446,503,706,37,65,5,18,30.36,16,50,18,13
11,17,7,4,1,-4,760,506,665,37,65,5,18,30.36,16,50,18,22
11,17,7,0,15,-7,213,508,602,37,65,5,18,30.36,16,50,18,21
11,17,7,1,27,0,2248,509,687,37,65,5,18,30.36,16,50,18,22
11,17,7,3,59,8,1990,513,706,37,65,5,18,30.36,16,50,18,17
11,17,7,0,9,-7,184,513,601,37,65,5,18,30.36,16,50,18,12
11,17,7,3,28,-1,2475,514,714,37,65,5,18,30.36,16,50,18,21
11,17,7,3,55,-9,2422,516,727,37,65,5,18,30.36,16,50,18,18
11,17,7,4,10,-6,636,517,663,37,65,5,18,30.36,16,50,18,16
11,17,7,3,2,16,1521,518,696,37,65,5,18,30.36,16,50,18,19
11,17,7,0,22,-7,228,528,617,37,65,5,18,30.36,16,50,18,13
11,17,7,3,58,-5,1598,545,842,39,65,6,23,30.34,17,32,21,19
11,17,7,4,2,-6,1521,549,752,39,65,6,23,30.34,17,32,21,16
11,17,7,0,54,0,718,550,695,39,65,6,23,30.34,17,32,21,20
11,17,7,3,30,-9,944,551,736,39,65,6,23,30.34,17,32,21,20
11,17,7,1,28,-1,2475,554,758,39,65,6,23,30.34,17,32,21,15
11,17,7,2,57,-18,2569,557,797,39,65,6,23,30.34,17,32,21,33
11,17,7,2,55,1,2422,561,767,39,65,6,23,30.34,17,32,21,18
11,17,7,0,18,-7,509,562,697,39,65,6,23,30.34,17,32,21,20
11,17,7,3,61,-5,1041,563,752,39,65,6,23,30.34,17,32,21,14
11,17,7,2,56,-6,2586,564,797,39,65,6,23,30.34,17,32,21,24
11,17,7,0,4,18,187,568,630,39,65,6,23,30.34,17,32,21,21
11,17,7,0,46,-2,273,568,647,39,65,6,23,30.34,17,32,21,13
11,17,7,3,56,8,2586,570,779,39,65,6,23,30.34,17,32,21,14
11,17,7,0,37,-5,290,575,668,39,65,6,23,30.34,17,32,21,16
11,17,7,4,56,-3,2586,577,800,39,65,6,23,30.34,17,32,21,39
11,17,7,0,36,2,740,582,687,39,65,6,23,30.34,17,32,21,17
11,17,7,3,20,-1,1069,589,778,39,65,6,23,30.34,17,32,21,16
11,17,7,4,28,-6,2475,589,795,39,65,6,23,30.34,17,32,21,15
11,17,7,5,21,-6,4983,594,975,42,62,5,22,30.31,17,32,21,15
11,17,7,3,7,-5,301,594,684,42,62,5,22,30.31,17,32,21,14
11,17,7,3,28,-8,2475,600,804,42,62,5,22,30.31,17,20,20,14
11,17,7,0,4,-6,187,623,705,42,62,5,22,30.31,17,20,20,11
11,17,7,6,11,-2,425,627,745,42,62,5,22,30.31,17,20,20,19
11,17,7,1,36,-3,740,627,741,42,62,5,22,30.31,17,20,20,17
11,17,7,3,8,-8,2465,629,833,42,62,5,22,30.31,17,20,20,16
11,17,7,1,42,-7,2153,644,877,42,62,5,22,30.31,17,20,20,18
11,17,7,3,56,-9,2586,650,872,42,62,5,22,30.31,17,20,20,20
11,17,7,1,56,-8,2586,652,874,42,65,5,21,30.27,1,20,20,17
11,17,7,4,27,-5,2248,654,823,42,65,5,21,30.27,1,20,20,14
11,17,7,0,63,-5,209,655,740,42,65,5,21,30.27,1,20,20,11
11,17,7,1,28,-4,2475,656,858,42,65,5,21,30.27,1,20,20,19
11,17,7,1,31,-9,1089,656,858,42,65,5,21,30.27,1,20,20,20
11,17,7,4,59,-11,1990,659,869,42,65,5,21,30.27,1,20,20,21
11,17,7,8,15,-3,213,662,740,42,65,5,21,30.27,1,30,21,20
11,17,7,3,30,-1,944,664,840,42,65,5,21,30.27,1,30,21,15
11,17,7,4,32,-5,1029,664,796,42,65,5,21,30.27,1,30,21,14
11,17,7,3,4,-7,187,670,747,42,65,5,21,30.27,1,30,21,14
11,17,7,4,55,-2,2422,673,879,42,65,5,21,30.27,1,30,21,12
11,17,7,4,30,-5,944,680,855,42,65,5,21,30.27,1,30,21,17
11,17,7,2,56,-8,2586,682,917,42,65,5,21,30.27,1,30,21,29
11,17,7,4,56,-2,2586,683,901,42,65,5,21,30.27,1,30,21,17
11,17,7,3,39,-5,1028,684,870,42,65,5,21,30.27,1,30,21,20
11,17,7,2,28,-6,2475,684,900,42,65,5,21,30.27,1,30,21,21
11,17,7,4,20,-3,1069,686,872,42,65,5,21,30.27,1,30,21,20
11,17,7,4,31,-2,1089,687,873,42,65,5,21,30.27,1,30,21,14
11,17,7,0,47,-7,427,698,812,42,65,5,21,30.27,1,30,21,38
11,17,7,4,1,0,760,700,851,42,65,5,21,30.27,1,30,21,12
11,17,7,7,7,0,301,700,793,42,65,5,21,30.27,1,30,21,16
11,17,7,4,28,-4,2475,701,903,42,65,5,21,30.27,1,30,21,19
11,17,7,4,64,-7,1005,701,876,42,65,5,21,30.27,1,30,21,13
11,17,7,4,12,-3,541,702,840,42,65,5,21,30.27,1,30,21,16
11,17,7,4,58,1,1598,706,988,42,65,5,21,30.27,1,30,21,19
11,17,7,8,15,-5,213,708,793,42,65,5,21,30.27,1,30,21,21
11,17,7,3,6,-17,266,713,802,44,63,5,18,30.24,0,30,21,15
11,17,7,3,52,-6,2446,714,907,44,63,5,18,30.24,0,30,21,17
11,17,7,3,28,-3,2475,717,913,44,63,5,18,30.24,0,30,21,23
11,17,7,3,50,-7,264,718,802,44,63,5,18,30.24,0,30,21,21
11,17,7,0,11,-5,425,735,856,44,63,5,18,30.24,0,23,26,19
11,17,7,8,4,-2,187,747,833,44,63,5,18,30.24,0,23,26,16
11,17,7,0,6,-5,266,750,835,44,63,5,18,30.24,0,23,26,11
11,17,7,1,28,10,2475,760,950,44,63,5,18,30.24,0,23,26,22
11,17,7,0,15,-4,213,766,853,44,63,5,18,30.24,0,23,26,23
11,17,7,1,31,19,1089,768,941,44,63,5,18,30.24,0,23,26,27
11,17,7,4,18,-7,509,772,902,42,67,6,24,30.22,1,23,26,18
11,17,7,3,4,-6,187,774,849,42,67,6,24,30.22,1,23,26,18
11,17,7,0,36,-2,740,778,887,42,67,6,24,30.22,1,23,26,22
11,17,7,2,28,-6,2475,779,995,42,67,6,24,30.22,1,23,26,30
11,17,7,0,47,-4,427,783,900,42,67,6,24,30.22,1,27,42,16
11,17,7,3,23,14,1417,800,976,42,67,6,24,30.22,1,27,42,15
11,17,7,1,12,-7,541,804,940,42,67,6,24,30.22,1,27,42,14
11,17,7,4,2,-10,1521,805,1012,42,67,6,24,30.22,1,27,42,14
11,17,7,7,7,-2,301,808,900,42,67,6,24,30.22,1,27,42,26
11,17,7,0,22,-4,228,811,897,42,67,6,24,30.22,1,27,42,15
11,17,7,6,3,-9,765,815,926,42,67,6,24,30.22,1,27,42,25
11,17,7,1,42,9,2153,819,1035,42,67,6,24,30.22,1,27,42,26
11,17,7,4,28,-7,2475,823,1024,42,67,6,24,30.22,1,27,42,24
11,17,7,3,20,0,1069,824,1011,42,67,6,24,30.22,1,27,42,25
11,17,7,0,17,17,1391,827,1002,42,67,6,24,30.22,1,27,42,31
11,17,7,4,1,-4,760,829,983,42,67,6,24,30.22,1,27,42,24
11,17,7,0,9,-5,184,830,910,42,67,6,24,30.22,1,27,42,31
11,17,7,3,58,-7,1598,839,1135,41,70,5,22,30.2,1,27,42,20
11,17,7,4,16,3,1626,848,1000,41,70,5,22,30.2,1,29,35,20
11,17,7,3,10,-4,636,852,987,41,70,5,22,30.2,1,29,35,12
11,17,7,3,64,-3,1005,853,1035,41,70,5,22,30.2,1,29,35,17
11,17,7,3,28,-5,2475,864,1064,41,70,5,22,30.2,1,29,35,15
11,17,7,3,39,-2,1028,867,1049,41,70,5,22,30.2,1,29,35,19
11,17,7,1,28,-3,2475,867,1068,41,70,5,22,30.2,1,29,35,20
11,17,7,4,10,48,636,868,954,41,70,5,22,30.2,1,29,35,16
11,17,7,3,26,-5,828,872,1028,41,70,5,22,30.2,1,29,35,16
11,17,7,6,43,-11,340,872,986,41,70,5,22,30.2,1,29,35,18
11,17,7,0,11,-3,425,879,1006,41,70,5,22,30.2,1,29,35,15
11,17,7,3,54,-7,718,881,1029,41,70,5,22,30.2,1,29,35,15
11,17,7,0,54,-8,718,885,1039,41,70,5,22,30.2,1,29,35,28
11,17,7,0,37,-7,290,888,989,41,70,5,22,30.2,1,29,35,13
11,17,7,1,17,5,1391,888,1075,41,70,5,22,30.2,1,29,35,16
11,17,7,0,6,-6,266,889,985,41,70,5,22,30.2,1,29,35,18
11,17,7,3,7,0,301,889,973,41,70,5,22,30.2,1,29,35,14
11,17,7,4,26,-6,828,889,1058,41,70,5,22,30.2,1,29,35,19
11,17,7,4,12,-6,541,889,1036,41,70,5,22,30.2,1,29,35,17
11,17,7,3,33,-3,1182,896,1050,41,67,6,22,30.18,1,29,35,29
11,17,7,3,1,11,760,896,1041,41,67,6,22,30.18,1,29,35,27
11,17,7,7,43,-1,340,898,1012,41,67,6,22,30.18,1,29,35,26
11,17,7,0,48,-7,288,898,1004,41,67,6,22,30.18,1,29,35,29
11,17,7,4,1,0,760,899,1058,41,67,6,22,30.18,1,29,35,28
11,17,7,4,27,1,2248,900,1072,41,67,6,22,30.18,1,27,37,17
11,17,7,6,24,-6,665,918,1077,41,67,6,22,30.18,1,27,37,14
11,17,7,4,4,2,187,919,1000,41,67,6,22,30.18,1,27,37,22
11,17,7,3,58,-10,1598,919,1222,41,67,6,22,30.18,1,27,37,18
11,17,7,7,3,-8,765,921,1039,41,67,6,22,30.18,1,27,37,38
11,17,7,8,13,-8,483,921,1048,41,67,6,22,30.18,1,27,37,24
11,17,7,6,37,-8,290,922,1020,41,67,6,22,30.18,1,27,37,25
11,17,7,0,15,-6,213,923,1030,41,67,6,22,30.18,1,27,37,13
11,17,7,4,28,-7,2475,923,1133,41,67,6,22,30.18,1,27,37,19
11,17,7,3,56,-6,2586,924,1154,41,67,6,22,30.18,1,27,37,25
11,17,7,4,31,10,1089,931,1111,41,67,6,22,30.18,1,27,37,20
11,17,7,1,31,5,1089,935,1127,41,67,6,22,30.18,1,27,37,20
11,17,7,4,30,8,944,937,1109,41,67,6,22,30.18,1,27,37,22
11,17,7,0,24,-4,665,941,1094,41,67,6,22,30.18,1,27,37,14
11,17,7,4,64,-6,1005,944,1133,41,67,6,22,30.18,1,27,37,13
11,17,7,6,9,-10,184,949,1037,41,67,6,22,30.18,1,27,37,14
11,17,7,4,55,-2,2422,953,1167,40,68,5,20,30.17,0,27,37,17
11,17,7,1,27,-4,2248,955,1142,40,68,5,20,30.17,0,27,37,19
11,17,7,4,59,-4,1990,956,1165,40,68,5,20,30.17,0,27,37,14
11,17,7,4,23,62,1417,957,1085,40,68,5,20,30.17,0,27,37,10
11,17,7,4,33,-1,1182,959,1108,40,68,5,20,30.17,0,27,37,18
11,17,7,0,50,-5,264,960,1056,40,68,5,20,30.17,0,33,33,17
11,17,7,7,36,0,740,960,1083,40,68,5,20,30.17,0,33,33,19
11,17,7,3,28,12,2475,972,1161,40,68,5,20,30.17,0,33,33,12
11,17,7,3,30,16,944,973,1140,40,68,5,20,30.17,0,33,33,16
11,17,7,3,36,-6,740,977,1087,40,68,5,20,30.17,0,33,33,14
11,17,7,6,47,-9,427,977,1102,40,68,5,20,30.17,0,33,33,13
11,17,7,4,20,21,1069,979,1151,40,68,5,20,30.17,0,33,33,17
11,17,7,1,56,2,2586,982,1207,40,68,5,20,30.17,0,33,33,19
11,17,7,1,42,1,2153,986,1213,40,68,5,20,30.17,0,33,33,13
11,17,7,6,14,-8,589,987,1136,40,68,5,20,30.17,0,33,33,15
11,17,7,3,52,-1,2446,989,1175,40,68,5,20,30.17,0,33,33,17
11,17,7,3,8,-1,2465,989,1187,40,68,5,20,30.17,0,33,33,15
11,17,7,0,46,-7,273,1001,1093,40,68,5,20,30.17,0,33,33,16
11,17,7,1,12,28,541,1007,1111,40,68,5,20,30.17,0,33,33,13
11,17,7,4,28,-5,2475,1010,1217,40,68,5,20,30.17,0,33,33,13
11,17,7,2,28,-9,2475,1011,1240,40,68,6,18,30.16,0,33,33,15
11,17,7,4,1,-3,760,1012,1171,40,68,6,18,30.16,0,33,33,13
11,17,7,2,56,18,2586,1013,1225,40,68,6,18,30.16,0,33,33,26
11,17,7,4,52,-1,2446,1014,1206,40,68,6,18,30.16,0,33,33,21
11,17,7,1,28,-4,2475,1016,1224,40,68,6,18,30.16,0,33,33,16
11,17,7,3,51,-3,1074,1016,1211,40,68,6,18,30.16,0,33,33,17
11,17,7,3,4,80,187,1016,1011,40,68,6,18,30.16,0,33,33,14
11,17,7,3,64,-4,1005,1016,1203,40,68,6,18,30.16,0,33,33,15
11,17,7,0,4,-2,187,1017,1108,40,68,6,18,30.16,0,33,33,30
11,17,7,0,63,-2,209,1017,1109,40,68,6,18,30.16,0,33,33,10
11,17,7,3,47,-8,427,1018,1131,40,68,6,18,30.16,0,33,33,21
11,17,7,0,7,21,301,1018,1101,40,68,6,18,30.16,0,33,33,15
11,17,7,3,4,3,187,1023,1091,40,68,6,18,30.16,0,33,28,18
11,17,7,3,28,-6,2475,1034,1234,40,68,6,18,30.16,0,33,28,17
11,17,7,4,56,5,2586,1040,1259,40,68,6,18,30.16,0,33,28,17
11,17,7,4,56,91,2586,1046,1183,40,68,6,18,30.16,0,33,28,25
11,17,7,4,27,-3,2248,1046,1229,40,68,6,18,30.16,0,33,28,12
11,17,7,3,60,-3,2521,1049,1251,40,68,6,18,30.16,0,33,28,27
11,17,7,3,29,-5,2465,1050,1247,40,68,6,18,30.16,0,33,28,15
11,17,7,0,9,-1,184,1054,1136,40,68,6,18,30.16,0,33,28,13
11,17,7,0,22,0,228,1060,1147,40,68,6,18,30.16,0,33,28,17
11,17,7,0,47,-3,427,1062,1181,40,68,6,18,30.16,0,33,28,19
11,17,7,3,57,-11,2569,1069,1292,40,68,6,18,30.16,0,33,28,14
11,17,7,1,56,9,2586,1074,1288,40,70,6,20,30.14,0,33,28,16
11,17,7,3,30,6,944,1075,1245,40,70,6,20,30.14,0,33,28,18
11,17,7,4,40,-1,2454,1075,1290,40,70,6,20,30.14,0,33,28,17
11,17,7,3,35,-3,2429,1077,1270,40,70,6,20,30.14,0,33,28,14
11,17,7,3,55,0,2422,1077,1279,40,70,6,20,30.14,0,33,28,25
11,17,7,0,18,52,509,1092,1177,40,70,6,20,30.14,0,40,32,38
11,17,7,4,28,9,2475,1099,1290,40,70,6,20,30.14,0,40,32,12
11,17,7,7,3,6,765,1101,1192,40,70,6,20,30.14,0,40,32,13
11,17,7,3,45,-7,2378,1103,1292,40,70,6,20,30.14,0,40,32,18
11,17,7,1,53,-5,1587,1104,1324,40,70,6,20,30.14,0,40,32,15
11,17,7,1,28,-4,2475,1105,1319,40,70,6,20,30.14,0,40,32,28
11,17,7,4,53,1,1587,1106,1307,40,70,6,20,30.14,0,40,32,17
11,17,7,3,7,-6,301,1109,1205,40,70,6,20,30.14,0,40,32,29
11,17,7,4,42,16,2153,1111,1319,40,70,6,20,30.14,0,40,32,26
11,17,7,4,1,-5,760,1114,1276,40,70,6,20,30.14,0,40,32,26
11,17,7,1,12,96,541,1117,1155,40,70,6,20,30.14,0,40,32,13
11,17,7,4,17,17,1391,1117,1296,40,70,6,20,30.14,0,40,32,14
11,17,7,4,2,-3,1521,1122,1321,40,70,6,20,30.14,0,40,32,16
11,17,7,3,20,-3,1069,1127,1318,40,70,6,20,30.14,0,40,32,23
11,17,7,3,63,-7,209,1132,1215,40,70,6,20,30.14,0,40,32,27
11,17,7,3,42,-6,2153,1133,1356,40,70,6,20,30.14,0,40,32,24
11,17,7,3,34,-6,2576,1133,1351,40,70,6,20,30.14,0,40,32,15
11,17,7,0,14,1,589,1136,1275,40,70,6,20,30.14,0,40,32,13
11,17,7,4,55,23,2422,1142,1335,40,70,6,20,30.14,0,41,29,23
11,17,7,3,20,154,1069,1144,1177,40,70,6,20,30.14,0,41,29,26
11,17,7,4,58,8,1598,1147,1433,40,70,6,20,30.14,0,41,29,25
11,17,7,4,28,-7,2475,1158,1372,40,70,6,20,30.14,0,41,29,26
11,17,7,4,33,-7,1182,1162,1318,40,70,6,22,30.12,1,41,29,16
11,17,7,4,31,-3,1089,1162,1359,40,70,6,22,30.12,1,41,29,14
11,17,7,0,11,-7,425,1162,1294,40,70,6,22,30.12,1,41,29,26
11,17,7,4,64,-1,1005,1164,1344,40,70,6,22,30.12,1,41,29,13
11,17,7,4,20,-11,1069,1164,1372,40,70,6,22,30.12,1,41,29,20
11,17,7,3,49,-5,2411,1165,1359,40,70,6,22,30.12,1,41,29,20
11,17,7,4,59,-1,1990,1166,1376,40,70,6,22,30.12,1,41,29,15
11,17,7,6,37,-1,290,1168,1263,40,70,6,22,30.12,1,41,29,25
11,17,7,4,52,-5,2446,1170,1378,40,70,6,22,30.12,1,41,29,19
11,17,7,4,4,2,187,1172,1259,40,70,6,22,30.12,1,41,29,26
11,17,7,3,27,-4,2248,1172,1349,40,70,6,22,30.12,1,41,29,13
11,17,7,0,24,82,665,1177,1242,40,70,6,22,30.12,1,41,29,30
11,17,7,3,28,-1,2475,1179,1387,40,70,6,22,30.12,1,41,29,21
11,17,7,3,56,0,2586,1180,1409,40,70,6,22,30.12,1,41,29,16
11,17,7,4,30,9,944,1184,1352,40,70,6,22,30.12,1,41,29,17
11,17,7,4,12,-1,541,1184,1337,40,70,6,22,30.12,1,41,29,21
11,17,7,4,32,15,1029,1184,1305,40,70,6,22,30.12,1,41,29,31
11,17,7,4,16,0,1626,1185,1354,40,70,6,22,30.12,1,41,29,19
11,17,7,6,3,-11,765,1188,1304,40,70,6,22,30.12,1,41,29,18
11,17,7,7,36,-2,740,1193,1315,40,70,6,22,30.12,1,41,29,34
11,17,7,1,28,-6,2475,1194,1414,40,70,6,22,30.12,1,41,29,32
11,17,7,4,56,-5,2586,1194,1435,40,70,6,22,30.12,1,41,29,16
11,17,7,3,0,-3,1826,1197,1387,40,70,6,22,30.12,1,41,29,16
11,17,7,3,59,15,1990,1197,1389,40,70,6,22,30.12,1,41,29,14
11,17,7,0,48,-1,288,1209,1327,40,70,6,22,30.12,1,30,44,23
11,17,7,3,20,6,1069,1209,1401,40,70,6,22,30.12,1,30,44,29
11,17,7,8,13,-9,483,1211,1348,40,70,6,22,30.12,1,30,44,21
11,17,7,4,32,196,1029,1216,1155,40,70,6,22,30.12,1,30,44,28
11,17,7,3,16,9,1626,1223,1369,40,70,6,22,30.12,1,30,44,15
11,17,7,3,26,-3,828,1227,1387,40,70,6,22,30.12,1,30,44,25
11,17,7,4,27,0,2248,1229,1413,40,70,6,22,30.12,1,30,44,14
11,17,7,2,28,16,2475,1231,1435,40,70,6,22,30.12,1,30,44,20
11,17,7,3,39,-2,1028,1241,1426,40,70,6,22,30.12,1,30,44,21
11,17,7,0,26,46,828,1245,1370,40,70,6,22,30.12,1,30,44,20
11,17,7,4,15,-4,213,1250,1343,40,70,6,22,30.12,1,30,44,17
11,17,7,0,47,-4,427,1251,1379,39,73,6,18,30.09,16,30,44,19
11,17,7,0,9,-7,184,1252,1341,39,73,6,18,30.09,16,30,44,11
11,17,7,3,44,-1,1617,1259,119,39,73,6,18,30.09,16,30,44,29
11,17,7,0,10,32,636,1261,1375,39,73,6,18,30.09,16,32,34,25
11,17,7,1,28,34,2475,1264,1,39,73,6,18,30.09,16,32,34,30
11,17,7,4,1,19,760,1278,1415,39,73,6,18,30.09,16,32,34,11
11,17,7,0,43,5,340,1280,1391,39,73,6,18,30.09,16,32,34,19
11,17,7,4,56,10,2586,1280,56,39,73,6,18,30.09,16,32,34,22
11,17,7,0,22,-8,228,1281,1376,39,73,6,18,30.09,16,32,34,19
11,17,7,1,2,-9,1521,1281,54,39,73,6,18,30.09,16,32,34,15
11,17,7,0,4,-7,187,1282,1379,39,73,6,18,30.09,16,32,34,18
11,17,7,3,27,-7,2248,1283,17,39,73,6,18,30.09,16,32,34,11
11,17,7,4,28,-4,2475,1285,50,39,73,6,18,30.09,16,32,34,13
11,17,7,1,56,14,2586,1289,60,39,73,6,18,30.09,16,32,34,18
11,17,7,6,47,9,427,1299,1404,39,73,6,18,30.09,16,32,34,15
11,17,7,3,64,-6,1005,1299,44,39,73,6,18,30.09,16,32,34,11
11,17,7,3,51,-8,1074,1302,61,39,73,6,18,30.09,16,32,34,17
11,17,7,1,28,15,2475,1305,54,39,73,6,18,30.09,16,32,34,28
11,17,7,3,28,25,2475,1305,36,39,73,6,18,30.09,16,32,34,25
11,17,7,0,6,-8,266,1312,1403,39,73,6,17,30.07,16,32,34,21
11,17,7,0,50,-7,264,1313,1414,39,73,6,17,30.07,16,32,34,35
11,17,7,3,2,-4,1521,1315,70,39,73,6,17,30.07,16,32,34,22
11,17,7,0,63,-3,209,1317,1403,39,73,6,17,30.07,16,32,34,29
11,17,7,3,30,-3,944,1320,51,39,73,6,17,30.07,16,24,33,28
11,17,7,1,42,50,2153,1332,70,39,73,6,17,30.07,16,24,33,23
11,17,7,7,7,2,301,1336,1435,39,73,6,17,30.07,16,24,33,27
11,17,7,0,46,8,273,1348,1423,39,73,6,17,30.07,16,24,33,16
11,17,7,3,40,82,2454,1350,29,39,73,6,17,30.07,16,24,33,22
11,17,7,3,28,-6,2475,1354,114,39,73,6,17,30.07,16,24,33,23
11,17,7,3,38,-10,150,1360,1429,39,73,6,17,30.07,16,24,33,16
11,17,7,3,56,57,2586,1366,79,39,73,6,17,30.07,16,24,33,33
11,17,7,3,4,-9,187,1366,3,39,73,6,17,30.07,16,24,33,18
11,17,7,3,7,-9,301,1366,18,39,73,6,17,30.07,16,24,33,21
11,17,7,3,6,-8,266,1367,9,39,73,6,17,30.07,16,24,33,21
11,17,7,3,50,-9,264,1371,18,40,73,6,17,30.05,0,24,33,18
11,17,7,1,4,0,187,1380,16,40,73,6,17,30.05,0,20,20,20
11,17,7,2,55,274,2422,1394,1331,40,73,6,17,30.05,0,20,20,24
11,17,7,3,58,-3,1598,1397,248,40,73,6,17,30.05,0,20,20,25
11,17,7,3,5,16,1576,15,282,41,10,6,5,29.7,12,11,14,13
11,18,1,3,20,-5,1069,296,482,38,97,4,12,29.9,9,1,4,16
11,18,1,3,58,-4,1598,297,583,38,97,4,12,29.9,9,1,4,18
11,18,1,3,10,-16,636,308,448,38,97,4,12,29.9,9,11,21,11
11,18,1,3,28,-8,2475,332,531,38,97,4,12,29.9,9,11,21,12
11,18,1,3,30,-7,944,338,513,38,97,4,12,29.9,9,11,21,14
11,18,1,1,28,-8,2475,352,568,38,10,4,13,29.89,12,11,21,21
11,18,1,3,29,-7,2465,352,547,38,10,4,13,29.89,12,11,21,19
11,18,1,4,1,-6,760,354,500,38,10,4,13,29.89,12,11,21,23
11,18,1,3,7,-9,301,356,445,38,10,4,13,29.89,12,11,21,13
11,18,1,1,36,3,740,362,469,38,10,4,13,29.89,12,16,20,20
11,18,1,1,12,-8,541,372,514,38,10,4,13,29.89,12,16,20,17
11,18,1,3,27,-8,2248,373,544,38,10,4,13,29.89,12,16,20,19
11,18,1,1,31,-1,1089,374,569,38,10,4,13,29.89,12,16,20,20
11,18,1,1,15,-8,213,383,479,38,10,4,13,29.89,12,16,20,18
11,18,1,3,33,-6,1182,394,544,38,10,4,13,29.89,12,16,20,11
11,18,1,1,17,-1,1391,399,592,38,10,4,13,29.89,12,16,20,15
11,18,1,3,56,-8,2586,402,618,38,10,4,13,29.89,12,16,20,21
11,18,1,1,31,-13,1089,407,614,38,10,4,13,29.89,12,16,20,21
11,18,1,3,1,-8,760,410,572,38,10,4,13,29.89,12,16,20,16
11,18,1,3,54,-8,718,411,562,39,10,6,13,29.87,9,16,20,18
11,18,1,4,32,-6,1029,413,553,39,10,6,13,29.87,9,16,20,36
11,18,1,4,4,-5,187,415,500,39,10,6,13,29.87,9,16,20,18
11,18,1,3,28,-10,2475,415,624,39,10,6,13,29.87,9,16,20,25
11,18,1,4,59,-5,1990,415,628,39,10,6,13,29.87,9,16,20,38
11,18,1,1,56,-5,2586,415,641,39,10,6,13,29.87,9,16,20,16
11,18,1,4,28,-4,2475,416,615,39,10,6,13,29.87,9,16,20,21
11,18,1,3,63,-4,209,416,493,39,10,6,13,29.87,9,16,20,16
11,18,1,2,40,-9,2454,416,630,39,10,6,13,29.87,9,16,20,23
11,18,1,7,36,-2,740,418,534,39,10,6,13,29.87,9,16,20,20
11,18,1,4,56,0,2586,420,637,39,10,6,13,29.87,9,35,29,22
11,18,1,4,55,-3,2422,422,626,39,10,6,13,29.87,9,35,29,21
11,18,1,2,56,10,2586,430,647,39,10,6,13,29.87,9,35,29,14
11,18,1,3,4,5,187,432,500,39,10,6,13,29.87,9,35,29,14
11,18,1,3,50,16,264,438,504,39,10,6,13,29.87,9,35,29,16
11,18,1,3,64,-7,1005,440,627,39,10,6,13,29.87,9,35,29,19
11,18,1,3,26,-9,828,442,604,39,10,6,13,29.87,9,35,29,15
11,18,1,2,55,-8,2422,442,657,39,10,6,13,29.87,9,35,29,27
11,18,1,3,51,-5,1074,444,642,39,10,6,13,29.87,9,35,29,18
11,18,1,3,6,-9,266,446,530,39,10,6,13,29.87,9,35,29,20
11,18,1,0,43,-5,340,449,560,39,10,6,13,29.87,9,35,29,18
11,18,1,2,28,-1,2475,449,660,39,10,6,13,29.87,9,35,29,22
11,18,1,1,36,-6,740,465,585,39,10,6,13,29.87,9,35,29,18
11,18,1,3,36,-1,740,466,570,39,10,6,13,29.87,9,35,29,25
11,18,1,3,7,-9,301,471,564,40,97,6,12,29.84,0,35,29,22
11,18,1,4,20,-9,1069,471,658,40,97,6,12,29.84,0,35,29,18
11,18,1,3,28,-7,2475,473,676,40,97,6,12,29.84,0,35,29,17
11,18,1,4,33,-6,1182,473,623,40,97,6,12,29.84,0,35,29,11
